SCHOOL NO.,ENGLISH CATEGORY,中文類別,ENGLISH NAME,中文名稱,ENGLISH ADDRESS,中文地址,LONGITUDE,經度,LATITUDE,緯度,EASTING,坐標東,NORTHING,坐標北,STUDENTS GENDER,就讀學生性別,SESSION,學校授課時間,DISTRICT,分區,FINANCE TYPE,資助種類,SCHOOL LEVEL,學校類型,TELEPHONE,聯絡電話,FAX NUMBER,傳真號碼,WEBSITE,網頁,RELIGION,宗教
115398000123,Aided Primary Schools,資助小學,TWGH HK & KLN ETC APP MER ASSN LTD SCH,東華三院港九電器商聯會小學,AREA 7 SHEK WU HUI SHEUNG SHUI NEW TERRITORIES,新界上水石湖墟七區,114-7-56,114-7-56,22-30-1,22-30-1,831681,831681,840066,840066,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,AIDED,資助,PRIMARY,小學,26723285,26723285,26737741,26737741,http://www.eama.edu.hk,http://www.eama.edu.hk,NOT APPLICABLE,不適用
543233000223,Aided Primary Schools,資助小學,HONG KONG STUDENT AID SOCIETY PRI SCHOOL,香港學生輔助會小學,2 TIN YIP ROAD TIN SHUI WAI YUEN LONG NEW TERRITORIES,新界元朗天水圍天業路2號,114-0-18,114-0-18,22-27-54,22-27-54,818586,818586,836192,836192,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,AIDED,資助,PRIMARY,小學,23420555,23420555,34014724,34014724,http://www.hksasps.edu.hk/,http://www.hksasps.edu.hk/,PROTESTANTISM / CHRISTIANITY,基督教
136204000122,Aided Primary Schools,資助小學,NORTH POINT METHODIST PRIMARY SCHOOL(P.M.),北角?理小學(下午),19 CHEUNG HONG STREET NORTH POINT HONG KONG,香港北角長康街19號,114-11-45,114-11-45,22-17-21,22-17-21,838227,838227,816702,816702,CO-ED,男女,P.M.,下午,EASTERN,東區,AIDED,資助,PRIMARY,小學,25713599,25713599,25107285,25107285,http://www.npmps.edu.hk,http://www.npmps.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
511862000123,Aided Primary Schools,資助小學,S.K.H. GOOD SHEPHERD PRIMARY SCHOOL (WHOLE DAY),聖公會牧愛小學(全日),171 MA TAU WAI ROAD KOWLOON CITY KOWLOON,九龍九龍城馬頭圍道171號,114-11-16,114-11-16,22-19-5,22-19-5,837402,837402,819901,819901,CO-ED,男女,WHOLE DAY,全日,KOWLOON CITY,九龍城區,AIDED,資助,PRIMARY,小學,27123094,27123094,27141552,27141552,http://www.gsps.edu.hk,,PROTESTANTISM / CHRISTIANITY,基督教
554650000123,Aided Primary Schools,資助小學,S.K.H. ST. ANDREW'S PRIMARY SCHOOL,聖公會聖安德烈小學,3 HOI LAI STREET SHAM SHUI PO KOWLOON,九龍深水?海麗街3號,114-8-51,114-8-51,22-19-51,22-19-51,833238,833238,821302,821302,CO-ED,男女,WHOLE DAY,全日,SHAM SHUI PO,深水?區,AIDED,資助,PRIMARY,小學,29591551,29591551,29596353,29596353,http://www.skhstandrews.edu.hk,http://www.skhstandrews.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
114774000123,Aided Primary Schools,資助小學,HKTA YUEN YUEN INST SHEK WAI KOK PRI SCH,香港道教聯合會圓玄學院石圍角小學,ESTATE PRIMARY SCHOOL NO. 2 SHEK WAI KOK ESTATE TSUEN WAN NEW TERRITORIES,新界荃灣石圍角?屋?第2小學,114-7-20,114-7-20,22-22-29,22-22-29,830637,830637,826159,826159,CO-ED,男女,WHOLE DAY,全日,TSUEN WAN,荃灣區,AIDED,資助,PRIMARY,小學,24165447,24165447,24920024,24920024,http://www.swk.edu.hk,http://www.swk.edu.hk,TAOISM,道教
510017000123,Aided Primary Schools,資助小學,BISHOP WALSH PRIMARY SCHOOL,華德學校,150 JUNCTION ROAD WONG TAI SIN KOWLOON,九龍黃大仙聯合道150號,114-11-15,114-11-15,22-20-5,22-20-5,837376,837376,821754,821754,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,PRIMARY,小學,23367804,23367804,23361664,23361664,http://www.bishopwalsh.edu.hk,http://www.bishopwalsh.edu.hk,CATHOLICISM,天主教
114723000123,Aided Primary Schools,資助小學,FREE METHODIST MEI LAM PRIMARY SCHOOL,循理會美林小學,MEI SHING COURT TAI WAI SHATIN NEW TERRITORIES,新界沙田大圍美城苑,114-10-27,114-10-27,22-22-47,22-22-47,835981,835981,826716,826716,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,PRIMARY,小學,26052868,26052868,26022709,26022709,http://www.fmml.edu.hk,http://www.fmml.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
513601000123,Aided Primary Schools,資助小學,SKH ST MATTHEW'S PRIMARY SCHOOL,聖公會聖馬太小學,12-20 NEW STREET SHEUNG WAN HONG KONG,香港上環新街12-20號,114-8-48,114-8-48,22-17-9,22-17-9,833156,833156,816324,816324,CO-ED,男女,WHOLE DAY,全日,CENTRAL AND WESTERN,中西區,AIDED,資助,PRIMARY,小學,25483368,25483368,29754641,29754641,http://www.stmatthew.edu.hk,http://www.stmatthew.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
535796000123,Aided Primary Schools,資助小學,YAUMATI CATHOLIC PRI SCH (HOI WANG RD),油?地天主教小學(海泓道),10 HOI WANG ROAD YAU MA TEI KOWLOON,九龍油麻地海泓道10號,114-9-51,114-9-51,22-18-48,22-18-48,834955.8,834955.8,819384.5,819384.5,CO-ED,男女,WHOLE DAY,全日,YAU TSIM MONG,油尖旺區,AIDED,資助,PRIMARY,小學,26250766,26250766,26250262,26250262,http://www.ycps.edu.hk,http://www.ycps.edu.hk,CATHOLICISM,天主教
150770000223,Aided Primary Schools,資助小學,SKH ST JOSEPH''S PRIMARY SCHOOL,聖公會聖約瑟小學,12 PO TEI ROAD KAM TIN YUEN LONG NEW TERRITORIES,新界元朗錦田波地路12號,114-4-2,114-4-2,22-26-20,22-26-20,824973.4,824973.4,833265.3,833265.3,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,AIDED,資助,PRIMARY,小學,24764962,24764962,24794699,24794699,http://www.skhsjs.edu.hk,http://www.skhsjs.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
516872000123,Aided Primary Schools,資助小學,TIN SHUI WAI CATHOLIC PRIMARY SCHOOL,天水圍天主教小學,"28 TIN PAK ROAD TIN SHUI WAI, YUEN LONG NEW TERRITORIES",新界天水圍元朗天柏路28號,114-0-22,114-0-22,22-27-28,22-27-28,818682,818682,835381,835381,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,AIDED,資助,PRIMARY,小學,26178212,26178212,26178252,26178252,http://www.tswcps.edu.hk,http://www.tswcps.edu.hk,CATHOLICISM,天主教
115789000123,Aided Primary Schools,資助小學,SALESIAN YIP HON PRIMARY SCHOOL,慈幼葉漢小學,ESTATE PRIMARY SCHOOL ON YAM ESTATE KWAI CHUNG NEW TERRITORIES,新界葵涌安蔭?屋?小學,114-8-29,114-8-29,22-22-21,22-22-21,832620.1,832620.1,825910.1,825910.1,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,AIDED,資助,PRIMARY,小學,24202727,24202727,24254133,24254133,http://www.syhps.edu.hk,http://www.syhps.edu.hk,CATHOLICISM,天主教
602558000123,Aided Primary Schools,資助小學,CCC FONG YUN WAH PRIMARY SCHOOL,中華基督教會方潤華小學,G/F ESTATE PRIMARY SCHOOL TIN YIU ESTATE PHASE II TIN SHUI WAI NEW TERRITORIES,新界天水圍天耀?第二期屋?小學校舍地下,114-0-19,114-0-19,22-27-12,22-27-12,818605,818605,834888,834888,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,AIDED,資助,PRIMARY,小學,22519751,22519751,22519759,22519759,,,PROTESTANTISM / CHRISTIANITY,基督教
113409000223,Aided Primary Schools,資助小學,"ALLIANCE PRIMARY SCHOOL, SHEUNG SHUI",上水宣道小學,"2 WO MUK ROAD, AREA 18 FANLING NEW TERRITORIES",新界粉嶺第18區和睦路2號,114-8-34,114-8-34,22-30-3,22-30-3,832749,832749,840149,840149,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,AIDED,資助,PRIMARY,小學,26702257,26702257,26685357,26685357,http://www.apsss.edu.hk,http://www.apsss.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
522015000123,Aided Primary Schools,資助小學,HONG KONG BAPTIST CONVENTION PRIMARY SCH,香港浸信會聯會小學,BELVEDERE GARDEN 2 LAI SHUN ROAD TSUEN WAN NEW TERRITORIES,新界荃灣麗順路2號麗城花園,114-6-1,114-6-1,22-22-15,22-22-15,828383,828383,825749,825749,CO-ED,男女,WHOLE DAY,全日,TSUEN WAN,荃灣區,AIDED,資助,PRIMARY,小學,24920699,24920699,24920922,24920922,http://www.hkbcps.edu.hk/,http://www.hkbcps.edu.hk/,PROTESTANTISM / CHRISTIANITY,基督教
114820000123,Aided Primary Schools,資助小學,PLK DR. JIMMY WONG CHI-HO (TSV) P S,保良局王賜豪(田心谷)小學,ESTATE PRIMARY SCHOOL LUNG HANG ESTATE SHATIN AREA 2A NEW TERRITORIES (EXCLUDING ROOMS 406-409 4/F & ROOMS 506-509 5/F MONDAYS-FRIDAYS 3:30PM TO 9:00PM SATURDAYS-SUNDAYS & PUBLIC HOLIDAYS 8:00AM TO 7:00PM),新界沙田二甲地段隆亨?屋?小學校舍(4樓406-409室及5樓506-509室星期一至星期五下午3時30分至下午9時星期六、日及公眾假期上午8時至下午7時除外),114-10-40,114-10-40,22-22-5,22-22-5,836362.9,836362.9,825421.9,825421.9,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,PRIMARY,小學,26062363,26062363,26927711,26927711,http://www.plkwch.edu.hk,http://www.plkwch.edu.hk,NOT APPLICABLE,不適用
535664000123,Aided Primary Schools,資助小學,SAU MING PRIMARY SCHOOL,秀明小學,5 SAU FUNG STREET SAU MAU PING KWUN TONG KOWLOON,九龍觀塘秀茂坪秀豐街5號,114-13-58,114-13-58,22-19-10,22-19-10,842034,842034,820054,820054,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,AIDED,資助,PRIMARY,小學,23493478,23493478,23796807,23796807,http://www.saumingps.edu.hk,http://www.saumingps.edu.hk,NOT APPLICABLE,不適用
114030000123,Aided Primary Schools,資助小學,BUDD LAM BING YIM MEM SCH (SPSD BY HKBA),佛教林炳炎紀念學校(香港佛教聯合會主辦),33 TAI HA STREET TSUEN WAN NEW TERRITORIES,新界荃灣大?街33號,114-7-24,114-7-24,22-22-11,22-22-11,830747,830747,825602,825602,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,AIDED,資助,PRIMARY,小學,24220125,24220125,24841417,24841417,http://www.blbyms.edu.hk,http://www.blbyms.edu.hk,BUDDHISM,佛教
513636000223,Aided Primary Schools,資助小學,SKH ST THOMAS' PRIMARY SCHOOL,聖公會聖多馬小學,145 PRATAS STREET SHAM SHUI PO KOWLOON,九龍深水?東沙島街145號,114-9-30,114-9-30,22-20-4,22-20-4,834362,834362,821706,821706,CO-ED,男女,WHOLE DAY,全日,SHAM SHUI PO,深水?區,AIDED,資助,PRIMARY,小學,27793076,27793076,27761841,27761841,,,PROTESTANTISM / CHRISTIANITY,基督教
572357000123,Aided Primary Schools,資助小學,BUDDHIST CHAN WING KAN MEMORIAL SCHOOL,佛教陳榮根紀念學校,"23 LAM HAU TSUEN ROAD MA TIN, YUEN LONG NEW TERRITORIES",新界元朗馬田欖口村路23號,114-1-11,114-1-11,22-26-16,22-26-16,820103,820103,833161,833161,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,AIDED,資助,PRIMARY,小學,24753663,24753663,24753991,24753991,http://www.bcwkms.edu.hk,http://www.bcwkms.edu.hk,BUDDHISM,佛教
533882000123,Aided Primary Schools,資助小學,BAPTIST (STW) LUI MING CHOI PRIM SCH,浸信會沙田圍呂明才小學,8 YUEN CHAU KOK ROAD SHATIN NEW TERRITORIES,新界沙田圓洲角路8號,114-11-53,114-11-53,22-22-53,22-22-53,838438,838438,826910,826910,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,PRIMARY,小學,26476242,26476242,26350132,26350132,http://www.bstwlmc.edu.hk,http://www.bstwlmc.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
543241000123,Aided Primary Schools,資助小學,PLK GRANDMONT PRIMARY SCHOOL,保良局錦泰小學,180 PO KONG VILLAGE ROAD WONG TAI SIN KOWLOON,九龍黃大仙蒲崗村道180號,114-12-19,114-12-19,22-20-42,22-20-42,839187.9,839187.9,822864.4,822864.4,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,PRIMARY,小學,23262886,23262886,23522353,23522353,http://www.grandmont.edu.hk/,http://www.grandmont.edu.hk/,NOT APPLICABLE,不適用
114804000123,Aided Primary Schools,資助小學,HHCKLA BUDDHIST CHAN SHI WAN PRIMARY SCH,香海正覺蓮社佛教陳式宏學校,CHOI YUEN ESTATE SHEUNG SHUI NEW TERRITORIES,新界上水彩園?,114-7-42,114-7-42,22-29-57,22-29-57,831260,831260,839961,839961,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,AIDED,資助,PRIMARY,小學,26716665,26716665,26685352,26685352,http://www.bcsw.edu.hk,http://www.bcsw.edu.hk,BUDDHISM,佛教
114499000123,Aided Primary Schools,資助小學,T.W.G.HS KO HO NING MEM PRI SCH,東華三院高可寧紀念小學,LAI YIU ESTATE KWAI CHUNG NEW TERRITORIES,新界葵涌麗瑤?,114-7-47,114-7-47,22-21-11,22-21-11,831415,831415,823786,823786,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,AIDED,資助,PRIMARY,小學,27450511,27450511,27863085,27863085,http://www.twghkhnmp.edu.hk,http://www.twghkhnmp.edu.hk,NOT APPLICABLE,不適用
513059000123,Aided Primary Schools,資助小學,NG WAH CATHOLIC PRI SCH,天主教伍華小學,5 CHOI HUNG ROAD SAN PO KONG KOWLOON,九龍新蒲崗彩虹道5號,114-11-43,114-11-43,22-19-57,22-19-57,838161.1,838161.1,821505.7,821505.7,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,PRIMARY,小學,23838079,23838079,23827592,23827592,http://www.nwcps.edu.hk,http://www.nwcps.edu.hk,CATHOLICISM,天主教
522066000123,Aided Primary Schools,資助小學,PO ON COMMERCIAL ASSN WAN HO KAN PRI SCH,寶安商會溫浩根小學,PRIMARY SCHOOL NO 2 FU TUNG ESTATE TUNG CHUNG LANTAU ISLAND NEW TERRITORIES,新界大嶼山東涌富東?第二號小學校舍,113-56-37,113-56-37,22-17-17,22-17-17,812230,812230,816605,816605,CO-ED,男女,WHOLE DAY,全日,ISLANDS,離島區,AIDED,資助,PRIMARY,小學,21090045,21090045,21090047,21090047,http://www.pocawhk.edu.hk,http://www.pocawhk.edu.hk,NOT APPLICABLE,不適用
511250000123,Aided Primary Schools,資助小學,BUDDHIST CHUNG WAH KORNHILL PRI SCH,佛教中華康山學校,2 HONG YUE STREET QUARRY BAY HONG KONG,香港?魚涌康愉街2號,114-12-50,114-12-50,22-16-51,22-16-51,840091.7,840091.7,815781.2,815781.2,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,AIDED,資助,PRIMARY,小學,28844115,28844115,25679897,25679897,http://www.bcwkps.edu.hk,http://www.bcwkps.edu.hk,BUDDHISM,佛教
510963000123,Aided Primary Schools,資助小學,SKH ST CLEMENT'S PRIMARY SCHOOL,聖公會聖紀文小學,5 FORTUNE STREET CHEUNG SHA WAN KOWLOON,九龍長沙灣幸福街五號,114-9-13,114-9-13,22-20-5,22-20-5,833878,833878,821753,821753,CO-ED,男女,WHOLE DAY,全日,SHAM SHUI PO,深水?區,AIDED,資助,PRIMARY,小學,23615663,23615663,23605166,23605166,http://www.skhscps.edu.hk,http://www.skhscps.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
572365000123,Aided Primary Schools,資助小學,SALVATION ARMY CENTALINE CHARITY FUND SC,救世軍中原慈善基金學校,9 WAH HA STREET CHAI WAN HONG KONG,香港柴灣華廈街九號,114-14-15,114-14-15,22-15-43,22-15-43,842514,842514,813692,813692,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,AIDED,資助,PRIMARY,小學,25562292,25562292,25562722,25562722,http://www.saccf.edu.hk,http://www.saccf.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
511404000123,Aided Primary Schools,資助小學,ELCHK FAITH LOVE LUTHERAN SCHOOL,基督教香港信義會信愛學校,ESTATE SCHOOL NO.2 YUE WAN ESTATE CHAI WAN HONG KONG,香港柴灣漁灣?第二座校舍,114-14-32,114-14-32,22-15-60,22-15-60,843000,843000,814202,814202,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,AIDED,資助,PRIMARY,小學,25562442,25562442,28984212,28984212,http://www.cwflls.edu.hk,http://www.cwflls.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
575607000123,Aided Primary Schools,資助小學,SHAM TSENG CATHOLIC PRIMARY SCHOOL,深井天主教小學,37 CASTLE PEAK ROAD SHAM TSENG TSUEN WAN NEW TERRITORIES,新界荃灣青山公路深井段37號,114-3-38,114-3-38,22-22-3,22-22-3,824279,824279,825371,825371,CO-ED,男女,WHOLE DAY,全日,TSUEN WAN,荃灣區,AIDED,資助,PRIMARY,小學,24903912,24903912,24903913,24903913,http://www.stcpri.edu.hk,http://www.stcpri.edu.hk,CATHOLICISM,天主教
511846000123,Aided Primary Schools,資助小學,FRESH FISH TRADERS' SCHOOL,鮮魚行學校,33 SYCAMORE STREET TAI KOK TSUI KOWLOON,九龍大角咀詩歌舞街33號,114-9-51,114-9-51,22-19-29,22-19-29,834948,834948,820626,820626,CO-ED,男女,WHOLE DAY,全日,YAU TSIM MONG,油尖旺區,AIDED,資助,PRIMARY,小學,23938958,23938958,23966702,23966702,http://www.ffts.edu.hk,http://www.ffts.edu.hk,NOT APPLICABLE,不適用
115320000123,Aided Primary Schools,資助小學,CUHKFAA THOMAS CHEUNG SCHOOL,香港中文大學校友會聯會張?昌學校,KA TIN COURT HIN KENG ESTATE SHATIN NEW TERRITORIES,新界沙田顯徑?嘉田苑,114-10-21,114-10-21,22-21-39,22-21-39,835815,835815,824627,824627,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,PRIMARY,小學,26931898,26931898,26936538,26936538,http://www.tcps.edu.hk,http://www.tcps.edu.hk,NOT APPLICABLE,不適用
115053000123,Aided Primary Schools,資助小學,AD&FDPOHL MRS CHENG YAM ON SCHOOL,博愛醫院歷屆總理聯誼會鄭任安夫人學校,3 TUEN LEE STREET TUEN MUN NEW TERRITORIES,新界屯門屯利街3號,113-58-44,113-58-44,22-23-31,22-23-31,815871,815871,828085,828085,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,PRIMARY,小學,24512333,24512333,26183120,26183120,http://www.mcyos.edu.hk,http://www.mcyos.edu.hk,NOT APPLICABLE,不適用
512648000123,Aided Primary Schools,資助小學,LI SING TAI HANG SCHOOL,李陞大坑學校,73 WUN SHA STREET TAI HANG HONG KONG,香港大坑浣紗街73號,114-11-38,114-11-38,22-16-38,22-16-38,838025,838025,815376,815376,CO-ED,男女,WHOLE DAY,全日,WAN CHAI,灣仔區,AIDED,資助,PRIMARY,小學,25775188,25775188,28824510,28824510,http://www.lsths.edu.hk,http://www.lsths.edu.hk,NOT APPLICABLE,不適用
115126000123,Aided Primary Schools,資助小學,SUNG TAK WONG KIN SHEUNG MEMORIAL SCHOOL,大埔崇德黃建常紀念學校,TUNG CHEONG STREET TAI PO NEW TERRITORIES,新界大埔東昌街,114-10-10,114-10-10,22-26-56,22-26-56,835496,835496,834387,834387,CO-ED,男女,WHOLE DAY,全日,TAI PO,大埔區,AIDED,資助,PRIMARY,小學,26535565,26535565,26562856,26562856,http://www.wks.edu.hk,http://www.wks.edu.hk,NOT APPLICABLE,不適用
511196000123,Aided Primary Schools,資助小學,BISHOP FORD MEMORIAL SCHOOL,福德學校,20 PUI MAN STREET TUNG TAU TSUEN KOWLOON,九龍東頭村培民街20號,114-11-24,114-11-24,22-20-7,22-20-7,837628.9,837628.9,821787.1,821787.1,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,PRIMARY,小學,23360206,23360206,23368325,23368325,http://www.bfordms.edu.hk,http://www.bfordms.edu.hk,CATHOLICISM,天主教
115665000123,Aided Primary Schools,資助小學,PLK TIN KA PING PRIMARY SCHOOL,保良局田家炳小學,"AREA 6, WAN TAU TONG ESTATE TAI PO NEW TERRITORIES",新界大埔第六區運頭塘?,114-10-1,114-10-1,22-26-29,22-26-29,835247,835247,833561,833561,CO-ED,男女,WHOLE DAY,全日,TAI PO,大埔區,AIDED,資助,PRIMARY,小學,26521222,26521222,26518832,26518832,http://www.plktkp.edu.hk,http://www.plktkp.edu.hk,NOT APPLICABLE,不適用
150720000123,Aided Primary Schools,資助小學,CHI HONG PRIMARY SCHOOL,慈航學校,1 YUEN CHEONG LANE SHATIN NEW TERRITORIES,新界沙田源昌里1號,114-11-50,114-11-50,22-22-56,22-22-56,838351,838351,827000,827000,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,PRIMARY,小學,26486834,26486834,26364129,26364129,http://www.chihong.edu.hk,http://www.chihong.edu.hk,BUDDHISM,佛教
549371000223,Aided Primary Schools,資助小學,SKH TIN SHUI WAI LING OI PRIMARY SCHOOL,聖公會天水圍靈愛小學,82 TIN SHUI ROAD TIN SHUI WAI YUEN LONG NEW TERRITORIES,新界元朗天水圍天瑞路82號,114-0-4,114-0-4,22-28-4,22-28-4,818174,818174,836496,836496,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,AIDED,資助,PRIMARY,小學,24461633,24461633,24461630,24461630,http://www.skhtswlo.edu.hk,http://www.skhtswlo.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
514411000123,Aided Primary Schools,資助小學,CCC TAI O PRIMARY SCHOOL,中華基督教會大澳小學,"24-26 MARKET STREET, TAI O LANTAU ISLAND NEW TERRITORIES",新界大嶼山大澳街市街24-26號,113-51-42,113-51-42,22-15-16,22-15-16,803778,803778,812876,812876,CO-ED,男女,WHOLE DAY,全日,ISLANDS,離島區,AIDED,資助,PRIMARY,小學,29857515,29857515,29857907,29857907,http://www.ccctaiops.edu.hk,http://www.ccctaiops.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
512052000123,Aided Primary Schools,資助小學,S.K.H. HOLY CARPENTER PRIMARY SCHOOL    ,聖公會聖匠小學,14 KWEI CHOW STREET KOWLOON,九龍貴州街14號,114-11-34,114-11-34,22-18-59,22-18-59,837907,837907,819702,819702,CO-ED,男女,WHOLE DAY,全日,KOWLOON CITY,九龍城區,AIDED,資助,PRIMARY,小學,23332313,23332313,23647757,23647757,http://www.hcps.edu.hk,http://www.hcps.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
600881000123,Aided Primary Schools,資助小學,C&MA SUN KEI PRI SCH (PING SHEK),基督教宣道會宣基小學(坪石),ESTATE SCHOOL NO.2 PING SHEK ESTATE 12 CLEAR WATER BAY ROAD KOWLOON,九龍清水灣道12號坪石?屋?小學第二校舍,114-12-39,114-12-39,22-20-2,22-20-2,839779,839779,821663,821663,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,AIDED,資助,PRIMARY,小學,23423322,23423322,23423396,23423396,,,PROTESTANTISM / CHRISTIANITY,基督教
114901000123,Aided Primary Schools,資助小學,FREE METHODIST BRADBURY CHUN LEI PRI SCH,循理會白普理基金循理小學,SUN CHUI ESTATE SHATIN NEW TERRITORIES,新界沙田新翠?,114-10-52,114-10-52,22-22-14,22-22-14,836712,836712,825708,825708,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,PRIMARY,小學,26057755,26057755,26020092,26020092,http://www.chunlei.edu.hk,http://www.chunlei.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
513253000123,Aided Primary Schools,資助小學,PO YAN OBLATE PRIMARY SCHOOL,獻主會溥仁小學,15 LOK SIN ROAD KOWLOON,九龍樂善道15號,114-11-33,114-11-33,22-19-55,22-19-55,837878,837878,821421,821421,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,PRIMARY,小學,23823474,23823474,23834403,23834403,http://www.poyan.edu.hk,http://www.poyan.edu.hk,CATHOLICISM,天主教
513687000123,Aided Primary Schools,資助小學,SACRED HEART CANOSSIAN SCHOOL(WHOLE DAY),嘉諾撒聖心學校(全日),26 CAINE ROAD CENTRAL HONG KONG,香港中環堅道26號,114-9-13,114-9-13,22-16-49,22-16-49,833861,833861,815707,815707,GIRLS,女,WHOLE DAY,全日,CENTRAL AND WESTERN,中西區,AIDED,資助,PRIMARY,小學,25248679,25248679,28698154,28698154,http://www.shcs.edu.hk,http://www.shcs.edu.hk,CATHOLICISM,天主教
512664000123,Aided Primary Schools,資助小學,LING TO CATHOLIC PRIMARY SCHOOL,天主教領島學校,ESTATE PRIMARY SCHOOL CHUN MAN COURT HOMANTIN KOWLOON,九龍何文田俊民苑屋?小學,114-10-46,114-10-46,22-18-53,22-18-53,836519.5,836519.5,819527.1,819527.1,CO-ED,男女,WHOLE DAY,全日,KOWLOON CITY,九龍城區,AIDED,資助,PRIMARY,小學,27139234,27139234,27142640,27142640,http://www.lingto.edu.hk,http://www.lingto.edu.hk,CATHOLICISM,天主教
510343000123,Aided Primary Schools,資助小學,TWGH LO YU CHIK PRIMARY SCHOOL,東華三院羅裕積小學,51 PITT STREET YAUMATEI KOWLOON,九龍油麻地碧街51號,114-10-16,114-10-16,22-18-52,22-18-52,835685,835685,819485,819485,CO-ED,男女,WHOLE DAY,全日,YAU TSIM MONG,油尖旺區,AIDED,資助,PRIMARY,小學,27800039,27800039,23841605,23841605,http://www.twghlycp.edu.hk,http://www.twghlycp.edu.hk,NOT APPLICABLE,不適用
